InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
859904,SKU_1601,T-shirt,-33,2022-09-28 15:00,-30.34,,Netherlands,0.09,Bank Transfer,,Furniture,In-store,Not Returned,FedEx,,Medium
716139,SKU_1473,T-shirt,7,2022-09-28 22:00,82.9,,United Kingdom,0.38,Bank Transfer,8.73,Apparel,In-store,Not Returned,UPS,,High
496713,SKU_1540,Blue Pen,-22,2022-09-29 08:00,-94.3,,Australia,1.9989456620945152,paypall,,Furniture,In-store,Not Returned,UPS,,Medium
183557,SKU_1805,White Mug,-40,2022-09-29 20:00,-85.85,,Belgium,1.7244657580556093,Bank Transfer,,Apparel,In-store,Not Returned,DHL,,Medium
140857,SKU_1284,T-shirt,23,2022-09-30 04:00,30.88,,Italy,0.41,Bank Transfer,28.07,Apparel,Online,Not Returned,FedEx,,Low
322368,SKU_1262,Blue Pen,-36,2022-09-30 12:00,65.03,,Belgium,0.01,Credit Card,,Apparel,In-store,Not Returned,DHL,,Medium
838360,SKU_1865,Blue Pen,34,2022-09-30 20:00,38.45,,Belgium,0.09,Bank Transfer,17.32,Accessories,Online,Not Returned,FedEx,Paris,Low
748431,SKU_1993,Backpack,-37,2022-09-30 21:00,89.27,,Italy,0.22,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,High
310544,SKU_1137,USB Cable,36,2022-10-01 18:00,86.77,,Germany,0.15,Credit Card,14.1,Apparel,In-store,Not Returned,UPS,Paris,Medium
617951,SKU_1250,USB Cable,46,2022-10-03 04:00,37.38,,Germany,0.31,Credit Card,23.71,Stationery,Online,Returned,DHL,Rome,Medium
578388,SKU_1633,White Mug,14,2022-10-03 08:00,55.22,,France,0.38,Bank Transfer,23.14,Furniture,In-store,Not Returned,UPS,Berlin,Medium
506321,SKU_1379,Office Chair,5,2022-10-03 12:00,3.18,,Belgium,0.39,Bank Transfer,9.85,Accessories,In-store,Not Returned,FedEx,London,Medium
126515,SKU_1014,Wall Clock,-5,2022-10-03 19:00,-11.3,,United Kingdom,0.36,Bank Transfer,,Electronics,Online,Not Returned,DHL,,Low
309637,SKU_1262,Wall Clock,-33,2022-10-04 08:00,-90.89,,Belgium,0.49,paypall,,Furniture,Online,Not Returned,FedEx,,Low
751631,SKU_1574,White Mug,-21,2022-10-04 21:00,-28.19,,France,1.0560449379597563,Credit Card,,Furniture,In-store,Returned,Royal Mail,,Medium
633415,SKU_1227,Wireless Mouse,30,2022-10-04 22:00,45.07,,Portugal,0.32,paypall,15.23,Accessories,In-store,Returned,FedEx,,Medium
726112,SKU_1607,Office Chair,4,2022-10-05 05:00,13.8,,Germany,0.23,paypall,24.61,Furniture,In-store,Not Returned,FedEx,,Low
787693,SKU_1749,White Mug,31,2022-10-05 09:00,61.7,,Sweden,0.03,Credit Card,12.38,Stationery,In-store,Not Returned,UPS,Amsterdam,High
370153,SKU_1493,Blue Pen,32,2022-10-05 16:00,35.3,,Portugal,0.0,Bank Transfer,23.95,Apparel,In-store,Not Returned,UPS,,High
603747,SKU_1861,Notebook,-20,2022-10-05 18:00,82.56,,Netherlands,0.41,Bank Transfer,,Accessories,Online,Not Returned,Royal Mail,,Medium
423973,SKU_1048,Wall Clock,-4,2022-10-05 19:00,-38.4,,Belgium,0.27,paypall,,Accessories,In-store,Not Returned,Royal Mail,,High
948358,SKU_1751,Wireless Mouse,48,2022-10-07 06:00,28.55,,Norway,0.26,paypall,15.4,Apparel,In-store,Not Returned,DHL,Amsterdam,Medium
980910,SKU_1473,Wireless Mouse,40,2022-10-07 10:00,85.34,,Italy,0.21,Bank Transfer,5.55,Apparel,In-store,Not Returned,DHL,,Medium
724225,SKU_1890,Desk Lamp,45,2022-10-07 21:00,13.64,,Germany,0.28,Bank Transfer,9.38,Stationery,Online,Not Returned,FedEx,,Medium
330389,SKU_1932,USB Cable,40,2022-10-08 05:00,31.3,,United States,0.1,paypall,17.19,Apparel,Online,Not Returned,UPS,Berlin,Low
282482,SKU_1822,Wall Clock,32,2022-10-09 03:00,60.63,,Portugal,0.49,paypall,19.69,Accessories,Online,Not Returned,DHL,,High
300887,SKU_1836,Notebook,-20,2022-10-09 20:00,-92.11,,United Kingdom,0.35,Bank Transfer,,Stationery,In-store,Returned,FedEx,,High
772810,SKU_1622,Wall Clock,-9,2022-10-10 05:00,-68.81,,Netherlands,1.1671103633679163,paypall,,Stationery,Online,Returned,FedEx,,Low
198991,SKU_1105,USB Cable,-10,2022-10-10 09:00,-94.17,,Australia,1.248379468983617,Bank Transfer,,Stationery,Online,Not Returned,UPS,,Medium
524502,SKU_1272,Blue Pen,37,2022-10-10 16:00,46.5,,Portugal,0.17,Bank Transfer,25.82,Stationery,In-store,Returned,FedEx,,High
660605,SKU_1343,USB Cable,-32,2022-10-11 13:00,-48.59,,Norway,0.23,Credit Card,,Electronics,In-store,Not Returned,Royal Mail,,Medium
805126,SKU_1376,T-shirt,32,2022-10-11 14:00,12.02,,Sweden,0.03,Credit Card,18.29,Furniture,Online,Not Returned,DHL,,Medium
114425,SKU_1573,Wireless Mouse,-23,2022-10-12 02:00,-53.84,,Spain,1.9150947045130495,Bank Transfer,,Accessories,Online,Not Returned,Royal Mail,,Medium
427980,SKU_1205,Desk Lamp,-19,2022-10-12 15:00,26.09,,Germany,0.18,Credit Card,,Stationery,In-store,Not Returned,Royal Mail,,Low
996910,SKU_1561,Desk Lamp,37,2022-10-12 17:00,28.65,,United Kingdom,0.15,Credit Card,6.63,Electronics,In-store,Not Returned,Royal Mail,Paris,High
687915,SKU_1971,Office Chair,-3,2022-10-12 20:00,-74.5,,Portugal,1.627655110337787,Bank Transfer,,Electronics,In-store,Not Returned,FedEx,,Medium
602270,SKU_1252,White Mug,21,2022-10-13 00:00,60.91,,Australia,0.11,paypall,9.06,Electronics,In-store,Not Returned,Royal Mail,Paris,Medium
228345,SKU_1580,Wireless Mouse,33,2022-10-13 01:00,77.34,,Netherlands,0.24,Bank Transfer,17.52,Apparel,In-store,Not Returned,Royal Mail,Rome,High
113162,SKU_1754,Desk Lamp,26,2022-10-13 12:00,98.43,,Italy,0.49,Credit Card,11.33,Accessories,In-store,Not Returned,DHL,Paris,High
452410,SKU_1104,White Mug,43,2022-10-14 23:00,94.01,,Norway,0.15,Credit Card,22.96,Accessories,In-store,Not Returned,FedEx,,High
907192,SKU_1294,Desk Lamp,-48,2022-10-16 04:00,-98.65,,Spain,1.3935040396142266,Credit Card,,Electronics,Online,Not Returned,FedEx,,Medium
626251,SKU_1889,Desk Lamp,47,2022-10-16 05:00,58.61,,Australia,0.39,Bank Transfer,16.83,Furniture,In-store,Not Returned,Royal Mail,Berlin,Medium
960399,SKU_1003,Notebook,22,2022-10-17 01:00,52.01,,Germany,0.47,Credit Card,12.32,Stationery,Online,Not Returned,DHL,Amsterdam,Low
115935,SKU_1527,Notebook,-18,2022-10-18 01:00,24.1,,Sweden,0.36,Credit Card,,Accessories,In-store,Not Returned,DHL,,Medium
279809,SKU_1489,Wall Clock,-42,2022-10-18 13:00,84.83,,United States,0.4,paypall,,Accessories,Online,Returned,UPS,,Low
922197,SKU_1880,Blue Pen,34,2022-10-18 22:00,54.95,,Portugal,0.24,paypall,20.9,Stationery,In-store,Not Returned,Royal Mail,,High
132882,SKU_1616,T-shirt,-43,2022-10-19 14:00,36.79,,France,0.45,paypall,,Apparel,In-store,Not Returned,UPS,,High
803786,SKU_1070,Wall Clock,-24,2022-10-20 01:00,-72.93,,Australia,1.9701232939745128,Credit Card,,Accessories,Online,Not Returned,UPS,,Medium
131368,SKU_1664,Office Chair,-15,2022-10-20 08:00,-16.69,,Netherlands,0.3,Credit Card,,Accessories,Online,Returned,DHL,,Medium
924765,SKU_1056,Wall Clock,42,2022-10-20 16:00,50.53,,United States,0.12,Credit Card,10.13,Electronics,In-store,Not Returned,Royal Mail,,Medium
151033,SKU_1838,Wall Clock,38,2022-10-20 21:00,98.31,,United Kingdom,0.2,Bank Transfer,29.7,Furniture,Online,Returned,DHL,Rome,Low
147219,SKU_1029,Wireless Mouse,25,2022-10-21 01:00,89.95,,United States,0.25,paypall,20.95,Furniture,Online,Not Returned,UPS,Berlin,Medium
719354,SKU_1543,Wall Clock,-24,2022-10-21 16:00,-92.39,,Italy,1.9451481625849203,paypall,,Apparel,In-store,Not Returned,Royal Mail,,Medium
220270,SKU_1039,Desk Lamp,-47,2022-10-21 22:00,-23.97,,Portugal,1.8863568460971871,Credit Card,,Electronics,In-store,Not Returned,DHL,,High
134510,SKU_1689,Wall Clock,-35,2022-10-22 07:00,-38.65,,Belgium,1.6572174010978116,Bank Transfer,,Furniture,In-store,Not Returned,UPS,,High
231235,SKU_1466,Notebook,-49,2022-10-22 20:00,76.11,,Belgium,0.33,Bank Transfer,,Accessories,In-store,Not Returned,Royal Mail,,High
332686,SKU_1240,T-shirt,46,2022-10-22 21:00,42.72,,Netherlands,0.24,Credit Card,7.15,Accessories,In-store,Not Returned,DHL,,Medium
916462,SKU_1110,Desk Lamp,36,2022-10-23 01:00,58.63,,Norway,0.09,paypall,7.72,Electronics,In-store,Not Returned,Royal Mail,Paris,Medium
884689,SKU_1371,Backpack,-11,2022-10-23 11:00,-95.53,,Sweden,0.39,paypall,,Furniture,In-store,Not Returned,UPS,,Low
995828,SKU_1468,Wireless Mouse,-9,2022-10-23 13:00,-12.2,,Italy,1.9696384857583311,Bank Transfer,,Furniture,Online,Not Returned,UPS,,Low
761950,SKU_1587,Wireless Mouse,35,2022-10-23 16:00,40.51,,Germany,0.39,Credit Card,27.28,Electronics,Online,Not Returned,FedEx,Rome,High
402570,SKU_1422,Backpack,-47,2022-10-23 17:00,-15.2,,Australia,0.13,paypall,,Apparel,In-store,Not Returned,DHL,,Low
697539,SKU_1961,T-shirt,-40,2022-10-23 21:00,26.59,,Germany,0.23,Credit Card,,Stationery,Online,Not Returned,DHL,,High
481150,SKU_1811,USB Cable,-45,2022-10-24 05:00,12.72,,Australia,0.13,paypall,,Furniture,In-store,Not Returned,DHL,,High
473938,SKU_1309,Wall Clock,-50,2022-10-24 21:00,-89.57,,Belgium,1.0717766471798962,paypall,,Electronics,In-store,Returned,FedEx,,High
127410,SKU_1232,Office Chair,5,2022-10-25 02:00,50.16,,Germany,0.21,Bank Transfer,26.89,Accessories,In-store,Not Returned,Royal Mail,,High
885334,SKU_1788,Backpack,-24,2022-10-25 03:00,-39.59,,Norway,1.411856205816577,Credit Card,,Furniture,In-store,Not Returned,Royal Mail,,Medium
303014,SKU_1547,Blue Pen,26,2022-10-25 04:00,29.94,,Norway,0.38,paypall,14.5,Furniture,Online,Not Returned,FedEx,,Low
142747,SKU_1134,Backpack,29,2022-10-25 22:00,13.9,,Netherlands,0.06,Bank Transfer,8.26,Furniture,In-store,Not Returned,DHL,Paris,Low
700262,SKU_1765,White Mug,20,2022-10-25 23:00,34.68,,Sweden,0.29,Credit Card,14.88,Apparel,In-store,Not Returned,UPS,,Low
824568,SKU_1494,Blue Pen,27,2022-10-26 01:00,41.5,,France,0.34,Bank Transfer,27.4,Electronics,Online,Not Returned,FedEx,,Medium
955447,SKU_1780,Blue Pen,22,2022-10-26 05:00,88.26,,Spain,0.24,Credit Card,16.6,Furniture,Online,Not Returned,Royal Mail,,High
770247,SKU_1859,Headphones,44,2022-10-26 06:00,86.2,,United States,0.19,Credit Card,21.99,Stationery,Online,Not Returned,UPS,London,Low
563142,SKU_1918,Wall Clock,-8,2022-10-26 10:00,85.37,,United States,0.3,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,Medium
614136,SKU_1406,Backpack,46,2022-10-27 00:00,96.2,,Sweden,0.44,paypall,6.72,Electronics,Online,Not Returned,FedEx,Amsterdam,Low
615750,SKU_1437,Wall Clock,20,2022-10-27 01:00,57.88,,United States,0.5,Bank Transfer,24.63,Stationery,Online,Not Returned,Royal Mail,Berlin,High
747958,SKU_1700,Blue Pen,15,2022-10-27 12:00,3.51,,Norway,0.35,Bank Transfer,5.05,Furniture,In-store,Not Returned,DHL,London,Low
274380,SKU_1142,Notebook,46,2022-10-27 18:00,69.17,,Spain,0.22,Bank Transfer,5.3,Stationery,In-store,Not Returned,FedEx,,High
799848,SKU_1527,Desk Lamp,-4,2022-10-28 01:00,8.58,,United States,0.03,Bank Transfer,,Stationery,Online,Returned,FedEx,,High
544942,SKU_1262,Notebook,18,2022-10-28 04:00,51.63,,Australia,0.19,Credit Card,17.78,Electronics,Online,Not Returned,DHL,,Medium
637942,SKU_1381,Wall Clock,42,2022-10-28 09:00,59.9,,Italy,0.41,Bank Transfer,19.51,Electronics,In-store,Not Returned,UPS,,High
431627,SKU_1601,Backpack,-35,2022-10-28 11:00,-85.08,,Italy,1.1006085093241311,Bank Transfer,,Electronics,In-store,Not Returned,DHL,,Low
244444,SKU_1977,Blue Pen,-19,2022-10-28 13:00,-84.74,,Netherlands,1.9877831129233687,Bank Transfer,,Apparel,In-store,Not Returned,UPS,,Low
130066,SKU_1812,Notebook,20,2022-10-29 01:00,38.81,,Spain,0.25,Credit Card,8.94,Electronics,In-store,Not Returned,DHL,London,Low
674162,SKU_1784,Wireless Mouse,-47,2022-10-29 07:00,81.93,,Portugal,0.02,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,Medium
230538,SKU_1172,USB Cable,12,2022-10-29 11:00,45.2,,United States,0.36,Credit Card,22.33,Electronics,Online,Not Returned,UPS,,High
548834,SKU_1457,Desk Lamp,31,2022-10-30 00:00,76.5,,France,0.28,Bank Transfer,9.21,Apparel,Online,Not Returned,Royal Mail,,High
322686,SKU_1508,Office Chair,31,2022-10-30 15:00,76.93,,Australia,0.31,Credit Card,13.46,Electronics,Online,Not Returned,DHL,Paris,Low
984801,SKU_1535,Wall Clock,6,2022-10-30 18:00,39.67,,United States,0.37,paypall,12.89,Furniture,In-store,Returned,FedEx,London,Medium
432924,SKU_1844,Wireless Mouse,-3,2022-10-31 07:00,-7.03,,France,1.1840607169957742,Credit Card,,Electronics,Online,Not Returned,UPS,,Medium
963374,SKU_1500,T-shirt,-38,2022-11-01 11:00,-97.22,,United Kingdom,1.924077023649036,Credit Card,,Apparel,In-store,Not Returned,UPS,,Low
230017,SKU_1884,Office Chair,22,2022-11-01 16:00,61.37,,Netherlands,0.41,Credit Card,19.28,Accessories,In-store,Not Returned,DHL,Amsterdam,High
709122,SKU_1622,Office Chair,25,2022-11-01 22:00,45.13,,Sweden,0.26,paypall,15.81,Furniture,In-store,Not Returned,UPS,London,High
195341,SKU_1516,Desk Lamp,47,2022-11-02 05:00,68.82,,Australia,0.32,Credit Card,7.84,Apparel,In-store,Not Returned,UPS,London,Medium
889031,SKU_1715,Backpack,10,2022-11-02 07:00,24.92,,Sweden,0.3,paypall,24.89,Furniture,Online,Not Returned,Royal Mail,,Low
289927,SKU_1408,Desk Lamp,47,2022-11-02 12:00,23.0,,France,0.29,Credit Card,16.32,Electronics,Online,Returned,DHL,Berlin,Low
685745,SKU_1180,Office Chair,-2,2022-11-03 03:00,83.44,,Belgium,0.15,Credit Card,,Electronics,In-store,Not Returned,DHL,,Medium
599584,SKU_1812,Notebook,15,2022-11-03 07:00,37.36,,Sweden,0.48,Credit Card,25.0,Furniture,In-store,Not Returned,UPS,Paris,Low
617912,SKU_1944,Notebook,35,2022-11-03 10:00,84.94,,Germany,0.14,paypall,19.88,Accessories,In-store,Not Returned,FedEx,Paris,Low
934673,SKU_1772,Headphones,-5,2022-11-04 01:00,7.51,,Italy,0.33,Credit Card,,Apparel,In-store,Not Returned,Royal Mail,,High
265600,SKU_1809,USB Cable,-3,2022-11-04 07:00,-61.03,,Netherlands,1.3480951670225476,Bank Transfer,,Accessories,Online,Not Returned,FedEx,,Low
488831,SKU_1380,Notebook,33,2022-11-06 19:00,13.97,,Italy,0.24,paypall,18.94,Stationery,In-store,Not Returned,DHL,London,High
570449,SKU_1909,Wall Clock,-10,2022-11-07 04:00,-97.39,,Norway,0.14,Bank Transfer,,Electronics,In-store,Not Returned,DHL,,Medium
215310,SKU_1635,Desk Lamp,20,2022-11-07 15:00,75.08,,Sweden,0.13,Credit Card,27.07,Furniture,In-store,Not Returned,DHL,,Low
415239,SKU_1328,Office Chair,-15,2022-11-08 03:00,-2.33,,Germany,1.6731095206744824,paypall,,Apparel,Online,Not Returned,FedEx,,Medium
133645,SKU_1937,Blue Pen,39,2022-11-08 07:00,4.23,,Netherlands,0.45,paypall,15.25,Furniture,Online,Not Returned,FedEx,,Low
312718,SKU_1861,Wall Clock,25,2022-11-08 13:00,53.92,,Australia,0.14,paypall,27.59,Furniture,In-store,Not Returned,DHL,,Low
925745,SKU_1127,USB Cable,5,2022-11-08 22:00,79.04,,Italy,0.26,paypall,12.92,Apparel,In-store,Not Returned,UPS,Paris,High
632582,SKU_1699,Wall Clock,8,2022-11-09 04:00,9.95,,United States,0.45,Credit Card,12.47,Accessories,Online,Not Returned,FedEx,,Low
554633,SKU_1817,Blue Pen,-37,2022-11-09 12:00,-12.46,,United Kingdom,1.5136961764394847,paypall,,Electronics,In-store,Not Returned,FedEx,,Medium
635916,SKU_1971,Office Chair,24,2022-11-09 18:00,79.34,,Belgium,0.42,Bank Transfer,28.51,Electronics,In-store,Not Returned,DHL,Rome,Low
269563,SKU_1122,Desk Lamp,-14,2022-11-09 22:00,-64.46,,Australia,0.21,Bank Transfer,,Stationery,Online,Not Returned,UPS,,High
563054,SKU_1976,Wireless Mouse,16,2022-11-10 01:00,58.52,,Spain,0.21,Credit Card,17.29,Accessories,In-store,Not Returned,Royal Mail,Rome,Low
343095,SKU_1551,White Mug,24,2022-11-10 09:00,95.17,,Australia,0.38,paypall,21.0,Furniture,Online,Returned,FedEx,,Low
706271,SKU_1065,Notebook,4,2022-11-10 21:00,97.0,,Belgium,0.01,Bank Transfer,8.35,Stationery,Online,Not Returned,FedEx,,Low
976876,SKU_1283,USB Cable,7,2022-11-12 05:00,29.28,,Germany,0.27,Bank Transfer,22.69,Electronics,Online,Not Returned,DHL,Berlin,Low
321325,SKU_1324,Headphones,47,2022-11-13 12:00,83.46,,Portugal,0.47,paypall,26.87,Furniture,In-store,Not Returned,FedEx,,Low
887567,SKU_1708,Desk Lamp,-21,2022-11-13 20:00,25.29,,Belgium,0.15,Bank Transfer,,Stationery,Online,Returned,FedEx,,Medium
800843,SKU_1009,Desk Lamp,48,2022-11-14 14:00,45.08,,United Kingdom,0.39,paypall,27.11,Apparel,In-store,Returned,UPS,Amsterdam,Medium
473199,SKU_1336,Headphones,-25,2022-11-16 02:00,-39.2,,Germany,0.37,Bank Transfer,,Accessories,Online,Not Returned,UPS,,Medium
985030,SKU_1343,Wireless Mouse,28,2022-11-16 09:00,97.15,,Germany,0.31,Credit Card,9.09,Electronics,Online,Not Returned,FedEx,,Medium
311929,SKU_1788,White Mug,40,2022-11-16 11:00,10.37,,United Kingdom,0.22,paypall,24.27,Stationery,In-store,Not Returned,FedEx,Rome,Low
681481,SKU_1761,Wireless Mouse,-2,2022-11-16 14:00,-63.86,,Netherlands,1.7270370085569549,Bank Transfer,,Furniture,In-store,Not Returned,DHL,,Low
638967,SKU_1396,USB Cable,-48,2022-11-16 17:00,39.98,,Germany,0.37,Bank Transfer,,Accessories,Online,Not Returned,FedEx,,Low
728427,SKU_1704,Wall Clock,-37,2022-11-17 10:00,1.3,,Norway,0.38,Credit Card,,Stationery,Online,Not Returned,UPS,,High
449773,SKU_1663,USB Cable,-14,2022-11-17 15:00,-88.64,,United Kingdom,0.27,Credit Card,,Accessories,Online,Not Returned,UPS,,Medium
737069,SKU_1058,Headphones,41,2022-11-18 02:00,82.48,,Sweden,0.03,Credit Card,22.65,Furniture,Online,Not Returned,FedEx,Amsterdam,High
664288,SKU_1780,Wall Clock,27,2022-11-18 05:00,27.74,,France,0.0,Bank Transfer,22.78,Furniture,In-store,Not Returned,UPS,,High
292811,SKU_1318,T-shirt,-33,2022-11-18 11:00,-44.77,,Germany,1.6524494415158628,paypall,,Apparel,Online,Not Returned,Royal Mail,,Medium
807548,SKU_1461,Notebook,24,2022-11-18 19:00,4.59,,Spain,0.39,Bank Transfer,25.89,Electronics,Online,Not Returned,DHL,,Medium
154895,SKU_1592,Notebook,-15,2022-11-19 01:00,34.99,,Belgium,0.12,paypall,,Furniture,In-store,Not Returned,FedEx,,High
594614,SKU_1801,Notebook,-33,2022-11-19 16:00,55.19,,Spain,0.13,paypall,,Apparel,Online,Not Returned,Royal Mail,,Low
801062,SKU_1380,Wireless Mouse,7,2022-11-20 03:00,95.51,,United States,0.07,Bank Transfer,28.24,Apparel,Online,Not Returned,UPS,Amsterdam,High
894473,SKU_1452,T-shirt,-10,2022-11-20 18:00,72.21,,Portugal,0.45,Credit Card,,Furniture,In-store,Not Returned,UPS,,Low
920007,SKU_1634,T-shirt,28,2022-11-21 06:00,72.92,,United States,0.02,Credit Card,11.76,Furniture,Online,Not Returned,FedEx,,Medium
330119,SKU_1664,Wall Clock,-29,2022-11-21 10:00,31.43,,Australia,0.27,paypall,,Stationery,In-store,Returned,Royal Mail,,Low
802789,SKU_1660,Backpack,19,2022-11-21 15:00,38.02,,Portugal,0.28,Bank Transfer,24.03,Apparel,In-store,Not Returned,Royal Mail,,Low
645702,SKU_1988,Wall Clock,32,2022-11-22 09:00,80.27,,Sweden,0.15,Bank Transfer,25.76,Stationery,In-store,Not Returned,DHL,Rome,Medium
993242,SKU_1822,White Mug,29,2022-11-23 08:00,21.99,,Spain,0.2,paypall,24.73,Stationery,In-store,Not Returned,UPS,,Medium
738412,SKU_1734,T-shirt,6,2022-11-23 23:00,21.0,,Portugal,0.48,Credit Card,17.41,Electronics,Online,Not Returned,UPS,,Low
142262,SKU_1658,Desk Lamp,28,2022-11-24 11:00,58.86,,Australia,0.24,Credit Card,7.15,Electronics,In-store,Returned,Royal Mail,,Medium
635814,SKU_1083,Blue Pen,-23,2022-11-25 08:00,-76.8,,United Kingdom,1.499550509139424,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,Medium
332842,SKU_1225,Backpack,44,2022-11-25 18:00,55.75,,Portugal,0.14,Bank Transfer,6.46,Electronics,In-store,Not Returned,UPS,London,Low
123655,SKU_1952,Backpack,-10,2022-11-25 22:00,-70.41,,Norway,1.317686816506671,Credit Card,,Accessories,Online,Not Returned,Royal Mail,,Medium
244707,SKU_1647,Office Chair,-40,2022-11-26 09:00,88.24,,United States,0.43,Bank Transfer,,Apparel,In-store,Not Returned,UPS,,Low
283643,SKU_1092,Wall Clock,25,2022-11-26 10:00,40.93,,Sweden,0.18,Credit Card,27.06,Furniture,Online,Not Returned,FedEx,,Medium
453807,SKU_1353,Notebook,-32,2022-11-26 14:00,81.86,,Australia,0.45,paypall,,Accessories,Online,Not Returned,FedEx,,High
376674,SKU_1034,Notebook,-35,2022-11-27 20:00,-37.59,,United States,1.9166401966466005,paypall,,Apparel,Online,Not Returned,DHL,,High
224750,SKU_1810,Notebook,44,2022-11-28 02:00,94.25,,United Kingdom,0.03,Bank Transfer,15.37,Stationery,In-store,Not Returned,FedEx,Berlin,Medium
899864,SKU_1874,Desk Lamp,40,2022-11-28 17:00,16.16,,Portugal,0.02,Credit Card,18.69,Apparel,In-store,Not Returned,Royal Mail,,Low
247089,SKU_1253,USB Cable,-9,2022-11-29 17:00,-85.29,,Australia,1.863237897124427,Bank Transfer,,Electronics,In-store,Not Returned,FedEx,,Medium
238260,SKU_1992,T-shirt,42,2022-11-30 06:00,72.1,,Spain,0.2,paypall,22.14,Accessories,In-store,Returned,UPS,Paris,Low
950941,SKU_1221,Headphones,2,2022-11-30 18:00,19.39,,Portugal,0.04,Credit Card,8.55,Accessories,Online,Not Returned,UPS,Paris,Low
389707,SKU_1806,Backpack,21,2022-12-01 21:00,26.0,,Netherlands,0.03,Credit Card,27.19,Stationery,Online,Not Returned,Royal Mail,Amsterdam,High
378295,SKU_1541,Wireless Mouse,-24,2022-12-02 05:00,-98.73,,Netherlands,1.8541931689433468,paypall,,Apparel,Online,Not Returned,UPS,,Medium
167114,SKU_1029,Wall Clock,-39,2022-12-02 14:00,-3.47,,Spain,0.3,Bank Transfer,,Accessories,In-store,Not Returned,UPS,,Medium
947182,SKU_1432,Backpack,30,2022-12-03 01:00,27.64,,Portugal,0.48,Bank Transfer,29.57,Accessories,In-store,Not Returned,DHL,Berlin,Medium
137869,SKU_1249,White Mug,18,2022-12-04 04:00,60.99,,Australia,0.39,paypall,11.09,Accessories,Online,Not Returned,Royal Mail,Berlin,Medium
530037,SKU_1909,Headphones,-32,2022-12-04 12:00,45.05,,Italy,0.2,Credit Card,,Furniture,In-store,Not Returned,UPS,,High
318400,SKU_1552,USB Cable,28,2022-12-05 14:00,91.0,,Germany,0.09,Credit Card,17.05,Accessories,In-store,Not Returned,DHL,,High
912729,SKU_1756,Wall Clock,24,2022-12-05 18:00,23.38,,United States,0.2,Credit Card,22.77,Furniture,In-store,Not Returned,FedEx,,High
524541,SKU_1399,Wall Clock,27,2022-12-05 23:00,79.92,,Spain,0.15,paypall,25.21,Apparel,Online,Not Returned,Royal Mail,London,Low
246004,SKU_1363,Backpack,-31,2022-12-06 04:00,-25.95,,Australia,1.9410050511549557,Credit Card,,Furniture,In-store,Not Returned,UPS,,Medium
251397,SKU_1130,Wireless Mouse,-5,2022-12-06 11:00,24.24,,United Kingdom,0.48,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,High
873559,SKU_1366,Backpack,-17,2022-12-06 17:00,-27.86,,Netherlands,1.0804374765481464,paypall,,Accessories,In-store,Not Returned,FedEx,,Low
